artist_id,total_followers,genres,name,artist_popularity
72x4MWpn7cx7It3bEHCM71,0,[],When are you going to get it you're,0
0tqGegfp4LA38TZ807OdzM,190378,['pop r&b'],Adrian Marcel,44
2YZyLoL8N0Wb9xBt1NhZWg,34489211,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Kendrick Lamar,94
1RyvyyTE3xzB2ZywiAwp0i,19329726,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",Future,93
7oPftvlwr6VrsViSDV7fJY,15750619,"['modern rock', 'permanent wave', 'punk', 'rock']",Green Day,83
6CtrRVMqXSmrqEdrNBKwyg,215,[],MADNESS MANE,12
15iVAtD3s3FsQR4w1v6M0P,5290179,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",Chief Keef,78
7cjzTUnfgM7udsWRdTqnNC,2914,['canadian americana'],The Hello Darlins,23
1ibVSKkKjRcDYXTJrUprGa,70507,['ccm'],Joseph O'Brien,57
6WLvgbfYXQPO396oJEYCsi,12259,[],Macklemore & Ryan Lewis,64
7gjAu1qr5C2grXeQFFOGeh,1244649,"['indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'shimmer pop']",Passion Pit,58
3e8TWuBQYgKBa6feub25D7,3103,['coverchill'],Ronan,60
2dd5mrQZvg6SmahdgVKDzh,1653026,"['k-rap', 'korean old school hip hop']",PSY,64
3whuHq0yGx60atvA2RCVRW,3214336,"['dance pop', 'pop', 'talent show', 'uk pop']",Olly Murs,67
1h6Cn3P4NGzXbaXidqURXs,3862349,"['edm', 'pop dance', 'progressive electro house']",Swedish House Mafia,77
5hmQC9wWiUuHCJNRZFBi2V,21830,['smooth jazz'],Gregg Karukas,45
6ORJGSfnPFkJFFs5wXEClO,37619,['chill phonk'],skyfall beats,53
37W8SKV5Vc8lcGtdyWCA5m,1079714,"['contemporary country', 'country', 'country road']",Gary Allan,59
56x8mYvS3cyDGAi8N2FxbB,1042657,"['contemporary country', 'country', 'country road']",Randy Houser,61
3lFDsTyYNPQc8WzJExnQWn,210940,['nyc pop'],Sammy Rae & The Friends,56
1Xyo4u8uXC1ZmMpatF05PJ,94880636,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,96
2NhdGz9EDv2FeUw6udu2g1,2495887,"['boy band', 'dance pop', 'pop', 'post-teen pop']",The Wanted,65
7ahuvq1mbb4idwG1iJbSFG,259236,"['contemporary country', 'country road', 'modern country rock', 'pop emo']",Cassadee Pope,52
63yrD80RY3RNEM2YDpUpO8,21543732,"['alt z', 'electropop', 'pop']",Melanie Martinez,79
2k8LSCieAnywX4Ku6k3X4m,19462,[],Grace Phipps,56
5RZjpmuD14JKXvB8Ry1G1u,106782,['hollywood'],Amanda Seyfried,66
1MT1Wz4G9Z9EVOg4L5zZMS,1258649,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",Tamar Braxton,50
1DIpWfeb5YTJmmvSy5TSL3,48851,['worship'],Stephen McWhirter,48
18oYqNtcLUHrqO7LfX7qni,146781,"['orchestral soundtrack', 'soundtrack']",Nicholas Britell,64
75jNCko3SnEMI5gwGqrbb8,193422,"['classic soul', 'motown', 'soul', 'southern soul']",Tammi Terrell,69
70kkdajctXSbqSMJbQO424,1504782,"['classic texas country', 'contemporary country', 'country dawn']",Kacey Musgraves,77
0I5HubncQ8E1MFZOlPDY4J,320921,"['atl hip hop', 'dirty south rap', 'trap']",Trinidad James,56
0FrpdcVlJQqibaz5HfBUrL,1255949,"['disco', 'funk', 'motown', 'p funk', 'quiet storm', 'soul', 'synth funk']",Rick James,63
0nIyPY7J7G68WgQEOLHn0x,64405,['hollywood'],Anne Hathaway,53
6xfqnpe2HnLVUaYXs2F8YS,371371,"['hollywood', 'movie tunes']",Anna Kendrick,67
4ZuNpCrWnbKJuoXkt3O0W7,36,[],The Bardbells,5
2BaKphge9AdjZIxQqv7WoQ,181984,['a cappella'],The Barden Bellas,56
4gOl5m9dY7IGAipqpul7GZ,25120,"['broadway', 'hollywood', 'show tunes']",Samantha Barks,45
6OW7JV1LeaizZkK7j0uQxy,44,[],Fun Home Company,14
13ubrt8QOOCPljQ2FL1Kca,15363272,"['east coast hip hop', 'hip hop', 'rap']",A$AP Rocky,86
25uiPmTg16RbhZWAqwLBy5,4459627,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",Charli xcx,87
4e0nWw2r4BoQSKPQ2zpU13,87051,['pop dance'],Ray Dalton,75
5BcAKTbp20cv7tC5VqPFoC,2598445,"['pop rap', 'seattle hip hop']",Macklemore & Ryan Lewis,74
4UXqAaa6dQYAk18Lv7PEgX,10969817,"['emo', 'modern rock', 'pop', 'rock']",Fall Out Boy,80
0yrt5adoyJ3pKGQkf8uCaJ,4070,[],Harlem Richard$,44
0Cd6nHYwecCNM1sVEXKlYr,911651,"['edm', 'electra', 'electro house', 'pop dance']",Krewella,55
16GcWuvvybAoaHr0NqT8Eh,1652860,"['alabama indie', 'modern blues rock', 'rock']",Alabama Shakes,60
7sfgqEdoeBTjd8lQsPT3Cy,2171689,"['r&b', 'talent show', 'uk pop']",Emeli Sandé,63
6BXionV4R0BunrFpSwIMUK,373712,"['ccm', 'cedm', 'christian alternative rock', 'christian music']",Britt Nicole,51
2vPnS0IpayC2RVFuQA08R4,210923,"['gym phonk', 'krushfunk']",2KE,73
48rvn0SQ8YkKH1wcjggkVr,13412,['cartoon'],Princess Power,42
1JAoqu34UmPWUUAjLMXt5I,49799,[],Scootie Wop,50
2qxJFvFYMEDqd7ui6kSAcq,5989487,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",Zedd,76
3e7awlrlDSwF3iM0WBjGMp,12078964,"['girl group', 'pop', 'talent show', 'uk pop']",Little Mix,75
0LXqQL6oACVpXh9S49sn5h,1399,[],Gentleman Professional,27
5Ye2QWN2Wl9zTn947eaest,245028,['ccm'],We The Kingdom,63
4tZwfgrHOc3mvqYlEYSvVi,10275479,"['electro', 'filter house', 'rock']",Daft Punk,82
45dkTj5sMRSjrmBSBeiHym,6253251,['pop'],Tate McRae,86
66CXWjxzNUsdJxJ2JdwvnR,101241265,['pop'],Ariana Grande,93
4gwpcMTbLWtBUlOijbVpuu,940715,"['metropopolis', 'modern rock']",Capital Cities,71
5iqStkZi6QmG8sgQZQrfGN,323997,"['contemporary country', 'country pop', 'country road']",Danielle Bradbery,51
47opbYEKDjXnRk9uLscp11,779742,"['gospel', 'gospel r&b']",Yolanda Adams,52
0qSX3s5pJnAlSsgsCne8Cz,1475551,"['contemporary country', 'country', 'country road', 'modern country rock']",Brett Eldredge,65
5dHt1vcEm9qb8fCyLcB3HL,3956107,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",A$AP Ferg,73
6FbDoZnMBTdhhhLuJBOOqP,809989,"['alaska indie', 'ectofolk', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']",Jewel,58
77SW9BnxLY8rJ0RciFqkHh,18590377,"['modern alternative rock', 'modern rock', 'pop']",The Neighbourhood,86
1nf0nRF0W4ybnJdda00pKY,40850,"['classic oklahoma country', 'contemporary country', 'country pop', 'modern country rock']",The Swon Brothers,31
04abdnqPQe2N4fjztDea6z,1931045,"['pop', 'post-teen pop']",Austin Mahone,57
39T6qqI0jDtSWWioX8eGJz,2610642,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",The Doobie Brothers,70
6P5NO5hzJbuOqSdyPB7SJM,1787824,['alt z'],Ashe,70
6AXr7aXrJYFI3XjslAWDPY,6445,['deep talent show'],Michelle Chamuel,14
4b0WsB47XCa9F83BmwQ7WX,655605,"['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly']",The Righteous Brothers,65
2wIVse2owClT7go1WT98tk,2564494,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",Missy Elliott,72
1SIw8nXWjvAKeb6Dhh85cz,18889,[],Sam Dew,51
163tK9Wjr9P9DmM0AVK7lm,10091117,"['art pop', 'metropopolis', 'nz pop', 'pop']",Lorde,78
4TKTii6gnOnUXQHyuo9JaD,1229069,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']",Sheryl Crow,67
4Wjf8diP59VmPG7fi4y724,108545,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Cedric Gervais,66
49AG5IHkJj7M5faSOVGVAW,14764,[],Finatticz,33
6xkLy2wC14w6EDxziJNGxO,9098,[],Karmina,32
6d47Z08T4snK50HgTEHo5Z,894411,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",Sage The Gemini,65
5lHRUCqkQZCIWeX7xG4sYT,2909244,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Rich Homie Quan,69
4UxLFBvSr4xMDpHe1lrLrH,1057094,['post-teen pop'],Ross Lynch,61
4wLXwxDeWQ8mtUIRPxGiD6,10121431,"['latin pop', 'modern salsa', 'salsa', 'tropical']",Marc Anthony,77
1FtBEIWAwvw5ymBen5GICR,575408,['contemporary r&b'],Chlöe,61
13saZpZnCDWOI9D4IJhp1f,2081744,"['dance pop', 'electropop', 'neo mellow']",Lily Allen,68
0gadJ2b9A4SKsB1RFkBb66,3431493,"['folk-pop', 'neo mellow']",Passenger,72
0BvkDsjIUla7X0k6CSWh1I,8938435,"['contemporary country', 'country', 'country road', 'modern country rock']",Luke Bryan,77
0spHbv2fw49lDMkbOAdaqX,603021,['wrestling'],WWE,66
3lxsaic3DYO8vJ0bZXJQ42,863,[],Pompeiii,3
7dtJROxWQe3fxxF5t7o67N,74565,['candy pop'],Bonnie McKee,41
7j8I1aIBA9Z9bMy7mTwWKk,35440,"['tin pan alley', 'vintage jazz']",Hoagy Carmichael,38
5gCRApTajqwbnHHPbr2Fpi,3231507,"['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Juicy J,75
2lEOFtf3cCyzomQcMHJGfZ,172903,['comic'],Ylvis,51
19Fi1Rj7kk8kyiwxpXy3yM,2662795,"['pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",August Alsina,62
5y2Xq6xcjJb2jVM54GHK3t,7259080,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",John Legend,78
6oMuImdp5ZcFhWP0ESe6mG,14125373,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Migos,77
0NWbwDZY1VkRqFafuQm6wk,1607915,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",Mike WiLL Made-It,69
7tkwiWhGKSuQV8LwPWceWN,330772,"['contemporary country', 'country road']",Craig Campbell,50
6CxZzQFUTM6AzgluGwtq5w,1146606,"['contemporary r&b', 'r&b', 'urban contemporary']",Charlie Wilson,66
3kjuyTCjPG1WMFCiyc5IuB,2328267,"['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'permanent wave', 'quebec indie', 'rock']",Arcade Fire,65
77AiFEVeAVj2ORpC85QVJs,3790583,"['edm', 'electro house', 'pop dance']",Steve Aoki,74
60d24wfXkVzDSfLS6hyCjZ,15102311,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",Martin Garrix,77
4TshyQDihSYXSWqvclXl3I,276841,"['contemporary country', 'country road', 'modern country rock', 'modern uplift']",Parmalee,61
0SfsnGyD8FpIN4U4WCkBZ5,4438928,"['dutch house', 'dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Armin van Buuren,76
28KOnhhvUnyvgRNXEQ41WL,5509,[],Hollis,51
5ZS223C6JyBfXasXxrRqOk,8517630,['r&b'],Jhené Aiko,80
1q19J01Xlgo5Ck1Hvs3wl2,4681,['rap kreyol'],Team Lobey,12
6If57j6e3TXXk0HiLcIZca,1502480,"['hip pop', 'r&b', 'trap queen', 'urban contemporary']",Sevyn Streeter,57
2wdNFbtM10IOL8K9eudAdp,0,[],Slimane-Anabel-Ana Ka-Nedjim-Avrile-Enea-Laura Benattar-Tanya Michelle Smith-Allan Oz-Joby Smith-Vincent Perez-Chris Mai-Sarah Taylor-Tifène Champey-Solo,0
6pBNfggcZZDCmb0p92OnGn,1199465,"['contemporary country', 'country', 'country road', 'modern country rock']",Chase Rice,60
6cd0aGt4V956H1PBdrvUHU,2,[],Alison Marsh,2
5e1BZulIiYWPRm8yogwUYH,634695,"['canadian indie', 'lilith', 'metropopolis', 'permanent wave']",Tegan and Sara,58
65b4bZsoMS43PhlilVEzke,9966,[],Eric Andre,59
1mfDfLsMxYcOOZkzBxvSVW,2402704,"['contemporary country', 'country', 'country road', 'modern country rock']",Cole Swindell,66
6IZ4ctovY9dl7bgHClAvKJ,355986,['dance pop'],LSD,63
3fMbdgg4jU18AjLCKBhRSm,33499173,"['r&b', 'soul']",Michael Jackson,86
7fWgqc4HJi3pcHhK8hKg2p,807234,"['alternative metal', 'industrial metal', 'nu metal']",Dope,57
2OM1dMkwtReAQfUbBKskuk,33236,['apostolic worship'],James Wilson,40
5lpH0xAS4fVfLkACg9DAuM,2850083,"['new romantic', 'new wave', 'new wave pop', 'soft rock']",Wham!,77
58lV9VcRSjABbAbfWS6skp,14199993,"['glam metal', 'rock']",Bon Jovi,80
6e8OTLDQpaz1Tl2GEaxsNj,1010332,"['ccm', 'christian alternative rock', 'christian music']",Matthew West,63
0jUQSUOcM7lxVn5eVGTkzQ,881617,"['pop r&b', 'r&b']",Justine Skye,65
4MoAOfV4ROWofLG3a3hhBN,2094343,"['contemporary country', 'country', 'country road', 'modern country rock']",Jon Pardi,74
6uothxMWeLWIhsGeF7cyo4,2298828,"['celtic', 'gregorian dance', 'operatic pop']",Enya,74
34v5MVKeQnIo0CWYMbbrPf,766900,['dance pop'],John Newman,71
2kdmTOXncgNHSuYVMhdd5I,476088,[],Jorge Rivera-Herrans,80
2kM1LxD0AhAE5GULSYRQSa,7317,['deep talent show'],Will Champlin,27
73sIBHcqh3Z3NyqHKZ7FOL,13566756,"['atl hip hop', 'hip hop', 'rap']",Childish Gambino,81
3CDKmzJu6uwEGnPLLZffpD,327155,"['adult standards', 'bubblegum pop', 'lounge']",Frankie Valli,66
7Ln80lUS6He07XvHI8qqHH,27475793,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Arctic Monkeys,88
3rPMLq75niBZ2e942yJ5SV,2272,['souldies'],"Friday, Saturday And Sunday",26
3QPKvs3fg48SjSF3Kglpwy,3160,['covertronica'],Tess Burrstone,61
16rJDrSGCHMXjPUuKwQcvp,450502,"['hollywood', 'post-teen pop', 'viral pop']",Lea Michele,50
0id62QV2SZZfvBn9xpmuCl,725275,"['pop soul', 'r&b']",Aloe Blacc,65
4tMm1dU6Gn04VAZ9ClHcIZ,3066886,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'trap']",Jacquees,70
7v4imS0moSyGdXyLgVTIV7,2342003,"['adult standards', 'easy listening', 'lounge', 'soul', 'swing', 'vocal jazz']",Nat King Cole,77
4cPHsZM98sKzmV26wlwD2W,406195,"['adult standards', 'easy listening', 'lounge', 'rockabilly']",Brenda Lee,73
6UtYvUtXnmg5EtllDFlWp8,204669,"['alabama rap', 'alternative r&b']",CHIKA,61
4bYPcJP5jwMhSivRcqie2n,1024129,['deep talent show'],Adam Levine,73
540vIaP2JwjQb9dm3aArA4,8928482,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",DJ Snake,79
2kHxkdiKCSnHMkhIgFBZaI,132166,['movie tunes'],Kristen Bell,67
61S5H9Lxn1PDUvu1TV0kCX,127096,['singer-songwriter pop'],Knox,57
3Nbau9SoiH72jmJdUTqjOY,40516,['hel'],Lzzy Hale,50
5AtWO8IEnjhRLzaVVQxFUs,711922,"['pop r&b', 'r&b', 'teen pop']",SoMo,57
1LOB7jTeEV14pHai6EXSzF,691293,"['dance pop', 'edm', 'electro house', 'electropowerpop', 'pop dance']",Cash Cash,60
74cb3MG0x0BOnYNW1uXYnM,4081932,"['ccm', 'christian music', 'world worship', 'worship']",Hillsong UNITED,71
5IcR3N7QB1j6KBL8eImZ8m,4838222,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",ScHoolboy Q,78
3mIj9lX2MWuHmhNCA7LSCW,7474052,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",The 1975,78
2GEcMpeGIad5O23WxDRFMn,129673,['pop r&b'],Rico Love,39
2retT7MFwHDVTeGKDdybEx,1770053,"['hip pop', 'r&b', 'urban contemporary']",K. Michelle,50
6ca3AFdIIgaP4ZIW8J6zXu,273940,"[""australian children's music"", ""children's music""]",Bluey,67
1Uj6g64k2EYtS4Yf6uOyEr,372,[],Classic Tom,7
6vXYoy8ouRVib302zxaxFF,729153,"['blackened deathcore', 'melodic metalcore', 'symphonic deathcore']",Lorna Shore,61
2wY79sveU1sp5g7SokKOiI,24718320,"['pop', 'uk pop']",Sam Smith,84
51Blml2LZPmy7TTiAg47vQ,12720153,"['irish rock', 'permanent wave', 'rock']",U2,79
4AcHt3JxKy59IX7JNNlZn4,950936,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']",Fitz and The Tantrums,68
2n2RSaZqBuUUukhbLlpnE6,1635118,['prog metal'],Sleep Token,77
5yG7ZAZafVaAlMTeBybKAL,6654404,"['australian hip hop', 'dance pop', 'pop']",Iggy Azalea,70
1i8SpTcr7yvPOmcqrbnVXY,37714892,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Ozuna,87
4Q3f2YYH4gQxWFS3WY5G3j,284960,['french indie pop'],Soko,50
2o5jDhtHVPhrJdv3cEQ99Z,7583192,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",Tiësto,84
0kkxsdcaWmWU2yWAqclDh4,758831,"['post-teen pop', 'talent show', 'teen pop', 'viral pop']",Rixton,61
4TLCPR1sMYoNU1jA7O4uww,5886,[],D.O.E.,69
13ZEDW6vyBF12HYcZRr4EV,2694700,"['kentucky indie', 'kentucky roots', 'outlaw country']",Tyler Childers,79
5Rl15oVamLq7FbSb0NNBNy,10098188,"['boy band', 'pop']",5 Seconds of Summer,77
1U1el3k54VvEUzo3ybLPlM,8121334,['colombian pop'],Kali Uchis,86
58R5LHkK3vkmEyGUPOR5kS,289823,"['modern alternative rock', 'modern blues rock', 'south african rock']",KONGOS,54
1WrBkrgWz8NCOBeIsXW5LY,2249,['fake'],We Are One,19
5bgfj5zUoWpyeVatGDjn6H,1725378,"['atl hip hop', 'melodic rap', 'southern hip hop', 'trap']",K CAMP,61
6KImCVD70vtIoJWnq6nGn3,33143866,['pop'],Harry Styles,85
0awl5piYwO0CDTHEkCjUhn,542503,['afrobeats'],Nico & Vinz,62
3kKgcBXTgyAZhXPV3AaSZc,1372,[],Josh Kaufman,49
0DxeaLnv6SyYk2DOqkLO8c,1397785,"['pop', 'reggae fusion']",MAGIC!,70
0Cav8jyZKAHMFbAusOmjku,467376,"['post-teen pop', 'viral pop']",Christina Grimmie,47
6i8Tae6takoQos2JZ4vdRn,134639,['alt z'],Katelyn Tarver,47
0NIIxcxNHmOoyBx03SfTCD,2877880,"['alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b']",Tinashe,74
01crEa9G3pNpXZ5m7wuHOk,864433,"['alternative metal', 'christian alternative rock', 'christian rock', 'post-grunge']",Red,55
40v31oiMOaz7dorFhevJRp,26570,"['classic texas country', 'deep talent show', 'red dirt', 'texas country']",Jake Worthington,45
1mcTU81TzQhprhouKaTkpq,24480064,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Rauw Alejandro,93
4NHQUGzhtTLFvgF5SZesLK,3636870,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",Tove Lo,75
4obzFoKoKRHIphyHzJ35G3,15372236,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",Becky G,79
4TONBKcqVR1LmPdfJxvkMU,465703,"['contemporary country', 'country road', 'modern country rock']",Eric Paslay,46
4IDpDJIDfK96HMLD4Tphyl,258940,"['acoustic punk', 'anti-folk', 'folk punk', 'pov: indie']",AJJ,53
6MDME20pz9RveH9rEXvrOM,5626944,"['pop', 'uk dance', 'uk funky']",Clean Bandit,77
59oA5WbbQvomJz2BuRG071,1554937,"['indie soul', 'uk contemporary r&b']",Jungle,75
0FvHxb8a4I0A2i8jKCsFei,253582,['corrido'],Oscar Ortiz,65
2kucQ9jQwuD8jWdtR9Ef38,2351782,"['contemporary country', 'country', 'country pop', 'modern country rock']",Sam Hunt,70
2R0CFyeMDiRbfkhkIMbyl1,129607,['jersey club'],Cash Cobain,65
7r2uG6BlFXKcwmh9ItqlII,272381,"['alt z', 'indie poptimism']",Wrabel,58
181bsRPaVXVlUKXrxwZfHK,9949454,"['houston rap', 'pop', 'rap', 'trap queen']",Megan Thee Stallion,83
6JL8zeS1NmiOftqZTRgdTz,15473319,"['hip pop', 'pop']",Meghan Trainor,80
1PbBg2aYjWLKRk84zJK15x,609934,"['electropop', 'indie poptimism', 'viral pop']",Echosmith,59
6ZklcwYhGhhFQ6wkCp3leO,930,['calming instrumental'],Dusty Clav,53
3mQBpAOMWYqAZyxtyeo4Lo,1063749,"['disco', 'mellow gold', 'new wave pop', 'soft rock', 'soul']",KC & The Sunshine Band,65
1bDWGdIC2hardyt55nlQgG,937003,"['comedy rock', 'comic', 'parody']","""Weird Al"" Yankovic",59
50co4Is1HCEo8bhOyUWKpn,10792453,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",Young Thug,86
4zxvC7CRGvggq9EWXOpwAo,302777,"['electropop', 'pop edm']",Kiesza,55
3WGpXCj9YhhfX11TToZcXP,8601401,"['australian pop', 'pop', 'viral pop']",Troye Sivan,79
1hzfo8twXdOegF3xireCYs,1987474,"['german pop', 'modern rock']",Milky Chance,74
34bhyY8jfKez7uKakMfy4y,1201053,"['contemporary country', 'country', 'country road']",Maddie & Tae,61
34Y0ldeyUv7jBvukWOGASO,1572191,"['nyc rap', 'rap', 'trap']",Bobby Shmurda,58
7iZtZyCzp3LItcw1wtPI3D,7532847,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",Rae Sremmurd,72
5CCwRZC6euC8Odo6y9X8jr,8402554,"['dance pop', 'pop', 'uk pop']",Rita Ora,73
2FXC3k01G6Gw61bmprjgqS,8080225,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Hozier,86
4J69yWrKwWJgjv3DKTZcGo,293736,"['blues rock', 'folk rock', 'psychedelic rock']",Big Brother & The Holding Company,55
3t5xRXzsuZmMDkQzgOX35S,3137166,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",Robin Schulz,79
0oBEeN6BCxEgMogzThqrPf,1227196,"['contemporary country', 'country', 'country road']",Big & Rich,58
687cZJR45JO7jhk1LHIbgq,2569043,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']",Tems,78
3XHO7cRUPCLOr6jwp8vsx5,3336223,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock', 'shimmer pop']",alt-J,71
4AVFqumd2ogHFlRbKIjp1t,3952264,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Alesso,77
085pc2PYOi8bGKj0PNjekA,4242137,"['dance pop', 'pop']",will.i.am,75
40LHVA5BTQp9RxHOQ9JPYj,2883744,"['ccm', 'christian alternative rock', 'christian music']",Lauren Daigle,70
3r17AfJCCUqC9Lf0OAc73G,5843258,"['dance pop', 'pop']",Fergie,71
6Ha4aES39QiVjR0L2lwuwq,4368842,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Yo Gotti,65
59hLmB5DrdihCYtNeFeW1U,529442,"['adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",Glen Campbell,63
4yiQZ8tQPux8cPriYMWUFP,6680475,"['dance pop', 'pop']",Gwen Stefani,76
5dMnvpYEfXvSexjwnSRH5n,496351,"['contemporary country', 'country', 'country road', 'deep talent show']",RaeLynn,52
3hozsZ9hqNq7CoBGYNlFTz,522701,"['chicago indie', 'modern rock', 'permanent wave']",OK Go,54
7nDsS0l5ZAzMedVRKPP8F1,1636707,"['dance pop', 'pop dance', 'talent show', 'uk pop']",Ella Henderson,73
7n2wHs1TKAczGzO7Dd2rGr,43732800,"['canadian pop', 'pop', 'viral pop']",Shawn Mendes,86
1n55BzpMYv8IRkyM1UZXMY,1187,['american modern classical'],Meredith Willson,26
1Zatb2YN4erBOoSivOXc0o,1063930,"['southern hip hop', 'trap']",O.T. Genasis,53
6wlhqnATSJIc0NQ64VxOVJ,575556,"['gen z singer-songwriter', 'singer-songwriter pop']",Matt Hansen,72
2M4eNCvV3CJUswavkhAQg2,371916,"['orchestral soundtrack', 'soundtrack']",James Newton Howard,65
1l8Fu6IkuTP0U5QetQJ5Xt,16222419,"['girl group', 'pop', 'talent show']",Fifth Harmony,70
7tHMZIoL7q0wWasr0vku1K,1256,[],Andrea Macasaet,37
6VxCmtR7S3yz4vnzsJqhSV,313833,"['australian indie', 'australian pop', 'folk-pop']",Sheppard,61
64EHXDoln95lnccszdPum0,256734,"['alt z', 'indie electropop', 'modern alternative pop']",Royal & the Serpent,59
0bz9hDpUbAw5JElgEiuIYZ,665412,"['ccm', 'christian alternative rock', 'christian music']",Matt Redman,61
3ohcHMuUq1717s8AH17hfT,559547,"['alternative roots rock', 'new americana']",The White Buffalo,59
1PU4kQGbRVMSyvawEYEjFp,93233,['singer-songwriter pop'],Chris James,59
7GlBOeep6PqTfFi59PTUUN,3982919,['indie pop'],Chappell Roan,88
4HNYqvVDimiWSfGfSyGJGD,93183,['modern country pop'],Matt Schuster,55
3ICyfoySNDZqtBVmaBT84I,474024,"['classic soul', 'funk', 'motown', 'p funk', 'soul']",War,60
6zQRQ2jsbICny41g2fVT5U,70914,['sad rap'],Damien,42
3tlXnStJ1fFhdScmQeLpuG,6750518,"['r&b', 'rap']",Brent Faiyaz,85
02kJSzxNuaWGqwubyUba0Z,5561635,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",G-Eazy,79
3bz9DtEGIYBic48d2q5m4R,10010,[],Julia DiGrazia,60
3Uobr6LgQpBbk6k4QGAb3V,1594990,"['alternative metal', 'nu-metalcore', 'post-grunge']",I Prevail,70
1vSN1fsvrzpbttOYGsliDr,2161812,"['pop', 'post-teen pop']",Tori Kelly,69
6PXS4YHDkKvl1wkIl4V8DL,4750464,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Fetty Wap,71
2ysnwxxNtSgbb9t1m2Ur4j,4250865,"['folk-pop', 'neo-singer-songwriter']",George Ezra,75
1pPmIToKXyGdsCF6LmqLmI,3390494,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']",Rich The Kid,68
2jku7tDXc6XoB6MO2hFuqg,7174674,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",Tory Lanez,82
5MspMQqdVbdwP6ax3GXqum,1597906,"['new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'synthpop']",Annie Lennox,73
120Hnh6hOWiIpfL4WDo7nm,57326,[],Jussie Smollett,49
